date,equity
2017-02-21,1000000.0
2017-02-22,1000000.0
2017-02-23,1000000.0
2017-02-24,1000000.0
2017-03-01,1000000.0
2017-03-02,1000000.0
2017-03-03,1000000.0
2017-03-06,1000000.0
2017-03-07,1000000.0
2017-03-08,1000000.0
2017-03-09,1000000.0
2017-03-10,1000000.0
2017-03-13,1000000.0
2017-03-14,1000000.0
2017-03-15,1000000.0
2017-03-16,1000000.0
2017-03-17,1000000.0
2017-03-20,1000000.0
2017-03-21,1000000.0
2017-03-22,1000000.0
2017-03-23,1000000.0
2017-03-27,1000000.0
2017-03-28,1000000.0
2017-03-29,1000000.0
2017-03-30,1000000.0
2017-03-31,1000000.0
2017-04-03,1000000.0
2017-04-04,1000000.0
2017-04-05,1000000.0
2017-04-06,1000000.0
2017-04-07,1000000.0
2017-04-10,1000000.0
2017-04-11,1000000.0
2017-04-12,1000000.0
2017-04-17,1000000.0
2017-04-18,1000000.0
2017-04-19,1000000.0
2017-04-20,1000000.0
2017-04-21,1000000.0
2017-04-24,1000000.0
2017-04-25,1000000.0
2017-04-26,1000000.0
2017-04-27,1000000.0
2017-04-28,1000000.0
2017-05-02,1000000.0
2017-05-03,1000000.0
2017-05-04,1000000.0
2017-05-05,1000000.0
2017-05-08,1000000.0
2017-05-09,1000000.0
2017-05-10,1000000.0
2017-05-11,1000000.0
2017-05-12,1000000.0
2017-05-15,1000000.0
2017-05-16,1000000.0
2017-05-17,1000000.0
2017-05-18,1000000.0
2017-05-19,1000000.0
2017-05-22,1000000.0
2017-05-23,1000000.0
2017-05-24,1000000.0
2017-05-26,1000000.0
2017-05-29,1000000.0
2017-05-30,1000000.0
2017-05-31,1000000.0
2017-06-01,1000000.0
2017-06-02,1000000.0
2017-06-05,1000000.0
2017-06-06,1000000.0
2017-06-07,1000000.0
2017-06-08,1000000.0
2017-06-09,997914.6517253825
2017-06-12,982630.4694647035
2017-06-13,982107.5665376559
2017-06-14,980203.5997846767
2017-06-15,970547.0443384666
2017-06-16,976471.9236263793
2017-06-19,988127.6239985304
2017-06-21,956135.2715851043
2017-06-22,974924.6775899744
2017-06-23,979802.5494034165
2017-06-26,979825.5049507613
2017-06-27,975467.1252730937
2017-06-28,976030.3267092777
2017-06-29,975785.1627657851
2017-06-30,988280.0210001037
2017-07-03,1002970.8689515257
2017-07-04,1010373.5665218243
2017-07-05,998792.7571844441
2017-07-06,982156.9401002984
2017-07-07,982729.0011248769
2017-07-10,979433.9655120625
2017-07-11,981601.9268627305
2017-07-12,984839.0939283929
2017-07-13,969235.530599988
2017-07-14,977885.6812629908
2017-07-17,958526.9549586629
2017-07-18,938606.2615259276
2017-07-19,948446.0545205146
2017-07-20,949845.5262174266
2017-07-21,947009.4051742554
2017-07-24,933827.5727904064
2017-07-25,935682.736396824
2017-07-26,932655.098878705
2017-07-27,935216.8086586276
2017-07-28,930390.8817222989
2017-07-31,932903.936847921
2017-08-01,939461.1776455317
2017-08-02,939781.6356552881
2017-08-03,938090.0903775641
2017-08-04,936627.7862907941
2017-08-07,933547.8945193831
2017-08-08,925554.0756692176
2017-08-09,918053.9778892244
2017-08-10,923252.7594109331
2017-08-11,934305.4750018662
2017-08-14,987841.5130460337
2017-08-15,1003037.1642872596
2017-08-16,1000966.152962056
2017-08-17,999432.0514381952
2017-08-18,1004026.487611312
2017-08-22,1008353.5581157196
2017-08-23,1018197.3336999901
2017-08-24,1029659.0679034453
2017-08-25,1031027.0952119599
2017-08-28,1029116.513334757
2017-08-29,1026234.0901012926
2017-08-30,1020650.2755139936
2017-08-31,1027476.3804064887
2017-09-01,1037138.211471759
2017-09-04,1041990.3386656473
2017-09-05,1061539.2226261008
2017-09-06,1070771.5986409262
2017-09-07,1076834.5489850156
2017-09-08,1057468.0210070815
2017-09-11,1039943.8529394297
2017-09-12,1037136.973403399
2017-09-13,1041829.7178834706
2017-09-14,1044248.1048788651
2017-09-15,1041346.4347599584
2017-09-18,1041186.9680891194
2017-09-19,1061079.9437915157
2017-09-20,1062333.9727874915
2017-09-21,1070552.1998285386
2017-09-22,1087509.8542425437
2017-09-25,1078460.1254464344
2017-09-26,1078055.3274399673
2017-09-27,1082460.893278472
2017-09-28,1095323.442554518
2017-09-29,1121826.4943870676
2017-10-02,1128331.5042236529
2017-10-03,1138123.059734878
2017-10-04,1134534.3764660368
2017-10-05,1153135.1725691503
2017-10-06,1142074.347694011
2017-10-10,1147415.3128137598
2017-10-11,1144225.963718388
2017-10-12,1150352.3646706764
2017-10-13,1155234.0676061881
2017-10-17,1142839.9847195458
2017-10-18,1133905.579357891
2017-10-19,1149745.6339541173
2017-10-20,1151021.824690924
2017-10-23,1185852.555244832
2017-10-24,1184817.484787949
2017-10-25,1181048.3011206049
2017-10-26,1166671.5782873647
2017-10-27,1162064.0031967585
2017-10-30,1153373.9815215701
2017-10-31,1172788.7671710164
